traceID,order,structtype,method1,method2,m1_para,m2_para,className1,className2,m1_return,m2_return
0,93,null,org.b3log.solo.repository.impl.ArticleRepositoryImpl.get,org.b3log.solo.repository.impl.ArticleRepositoryImpl.get,java.lang.String,java.lang.String,org.b3log.solo.repository.impl.ArticleRepositoryImpl,org.b3log.solo.repository.impl.ArticleRepositoryImpl,org.json.JSONObject,org.json.JSONObject
0,94,null,org.b3log.solo.repository.impl.ArticleRepositoryImpl.get,org.b3log.solo.repository.impl.ArticleRepositoryImpl.get,java.lang.String,java.lang.String,org.b3log.solo.repository.impl.ArticleRepositoryImpl,org.b3log.solo.repository.impl.ArticleRepositoryImpl,org.json.JSONObject,org.json.JSONObject
0,95,null,org.b3log.solo.repository.impl.ArticleRepositoryImpl.get,org.b3log.solo.cache.ArticleCache.getArticle,java.lang.String,java.lang.String,org.b3log.solo.repository.impl.ArticleRepositoryImpl,org.b3log.solo.cache.ArticleCache,org.json.JSONObject,org.json.JSONObject
0,96,null,org.b3log.solo.cache.ArticleCache.getArticle,org.b3log.solo.cache.ArticleCache.getArticle,java.lang.String,java.lang.String,org.b3log.solo.cache.ArticleCache,org.b3log.solo.cache.ArticleCache,org.json.JSONObject,org.json.JSONObject
0,97,null,org.b3log.solo.cache.ArticleCache.getArticle,org.b3log.solo.cache.ArticleCache.getArticle,java.lang.String,java.lang.String,org.b3log.solo.cache.ArticleCache,org.b3log.solo.cache.ArticleCache,org.json.JSONObject,org.json.JSONObject
0,98,null,org.b3log.solo.cache.ArticleCache.getArticle,org.b3log.solo.util.JSONs.clone,java.lang.String,org.json.JSONObject,org.b3log.solo.cache.ArticleCache,org.b3log.solo.util.JSONs,org.json.JSONObject,org.json.JSONObject
0,99,null,org.b3log.solo.repository.impl.ArticleRepositoryImpl.getPreviousArticle,org.b3log.solo.repository.impl.ArticleRepositoryImpl.get,java.lang.String,org.b3log.latke.repository.Query,org.b3log.solo.repository.impl.ArticleRepositoryImpl,org.b3log.solo.repository.impl.ArticleRepositoryImpl,org.json.JSONObject,org.json.JSONObject
0,100,null,org.b3log.solo.repository.impl.ArticleRepositoryImpl.get,org.b3log.solo.repository.impl.ArticleRepositoryImpl.get,org.b3log.latke.repository.Query,org.b3log.latke.repository.Query,org.b3log.solo.repository.impl.ArticleRepositoryImpl,org.b3log.solo.repository.impl.ArticleRepositoryImpl,org.json.JSONObject,org.json.JSONObject
0,101,null,org.b3log.solo.processor.ArticleProcessor.showArticle,org.b3log.solo.processor.util.Filler.fillBlogHeader,"org.b3log.latke.servlet.HTTPRequestContext,javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse","javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse,java.util.Map,org.json.JSONObject",org.b3log.solo.processor.ArticleProcessor,org.b3log.solo.processor.util.Filler,void,void
0,102,null,org.b3log.solo.processor.util.Filler.fillBlogHeader,org.b3log.solo.processor.util.Filler.fillBlogHeader,"javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse,java.util.Map,org.json.JSONObject","javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse,java.util.Map,org.json.JSONObject",org.b3log.solo.processor.util.Filler,org.b3log.solo.processor.util.Filler,void,void
0,103,null,org.b3log.solo.processor.util.Filler.fillBlogHeader,org.b3log.solo.processor.util.Filler.fillBlogHeader,"javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse,java.util.Map,org.json.JSONObject","javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse,java.util.Map,org.json.JSONObject",org.b3log.solo.processor.util.Filler,org.b3log.solo.processor.util.Filler,void,void
0,104,null,org.b3log.solo.processor.util.Filler.fillBlogHeader,org.b3log.solo.processor.util.TopBars.getTopBarHTML,"javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse,java.util.Map,org.json.JSONObject","javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse",org.b3log.solo.processor.util.Filler,org.b3log.solo.processor.util.TopBars,void,java.lang.String
0,105,null,org.b3log.solo.processor.util.TopBars.getTopBarHTML,org.b3log.solo.processor.util.TopBars.getTopBarHTML,"javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse","javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse",org.b3log.solo.processor.util.TopBars,org.b3log.solo.processor.util.TopBars,java.lang.String,java.lang.String
0,106,null,org.b3log.solo.processor.util.TopBars.getTopBarHTML,org.b3log.solo.processor.util.TopBars.getTopBarHTML,"javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse","javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse",org.b3log.solo.processor.util.TopBars,org.b3log.solo.processor.util.TopBars,java.lang.String,java.lang.String
0,107,null,org.b3log.solo.processor.util.TopBars.getTopBarHTML,org.b3log.solo.service.UserMgmtService.tryLogInWithCookie,"javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse","javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse",org.b3log.solo.processor.util.TopBars,org.b3log.solo.service.UserMgmtService,java.lang.String,void
0,108,null,org.b3log.solo.service.UserMgmtService.tryLogInWithCookie,org.b3log.solo.service.UserMgmtService.tryLogInWithCookie,"javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse","javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse",org.b3log.solo.service.UserMgmtService,org.b3log.solo.service.UserMgmtService,void,void
0,109,null,org.b3log.solo.service.UserMgmtService.tryLogInWithCookie,org.b3log.solo.service.UserMgmtService.tryLogInWithCookie,"javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse","javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse",org.b3log.solo.service.UserMgmtService,org.b3log.solo.service.UserMgmtService,void,void
0,110,null,org.b3log.solo.service.UserMgmtService.tryLogInWithCookie,org.b3log.solo.service.UserQueryService.getUser,"javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse",java.lang.String,org.b3log.solo.service.UserMgmtService,org.b3log.solo.service.UserQueryService,void,org.json.JSONObject
0,111,null,org.b3log.solo.service.UserQueryService.getUser,org.b3log.solo.service.UserQueryService.getUser,java.lang.String,java.lang.String,org.b3log.solo.service.UserQueryService,org.b3log.solo.service.UserQueryService,org.json.JSONObject,org.json.JSONObject
0,112,null,org.b3log.solo.service.UserQueryService.getUser,org.b3log.solo.service.UserQueryService.getUser,java.lang.String,java.lang.String,org.b3log.solo.service.UserQueryService,org.b3log.solo.service.UserQueryService,org.json.JSONObject,org.json.JSONObject
0,113,null,org.b3log.solo.service.UserQueryService.getUser,org.b3log.solo.repository.impl.UserRepositoryImpl.get,java.lang.String,java.lang.String,org.b3log.solo.service.UserQueryService,org.b3log.solo.repository.impl.UserRepositoryImpl,org.json.JSONObject,org.json.JSONObject
0,114,null,org.b3log.solo.repository.impl.UserRepositoryImpl.get,org.b3log.solo.repository.impl.UserRepositoryImpl.get,java.lang.String,java.lang.String,org.b3log.solo.repository.impl.UserRepositoryImpl,org.b3log.solo.repository.impl.UserRepositoryImpl,org.json.JSONObject,org.json.JSONObject
0,115,null,org.b3log.solo.repository.impl.UserRepositoryImpl.get,org.b3log.solo.repository.impl.UserRepositoryImpl.get,java.lang.String,java.lang.String,org.b3log.solo.repository.impl.UserRepositoryImpl,org.b3log.solo.repository.impl.UserRepositoryImpl,org.json.JSONObject,org.json.JSONObject
0,116,null,org.b3log.solo.repository.impl.UserRepositoryImpl.get,org.b3log.solo.cache.UserCache.getUser,java.lang.String,java.lang.String,org.b3log.solo.repository.impl.UserRepositoryImpl,org.b3log.solo.cache.UserCache,org.json.JSONObject,org.json.JSONObject
0,117,null,org.b3log.solo.cache.UserCache.getUser,org.b3log.solo.cache.UserCache.getUser,java.lang.String,java.lang.String,org.b3log.solo.cache.UserCache,org.b3log.solo.cache.UserCache,org.json.JSONObject,org.json.JSONObject
0,118,null,org.b3log.solo.cache.UserCache.getUser,org.b3log.solo.cache.UserCache.getUser,java.lang.String,java.lang.String,org.b3log.solo.cache.UserCache,org.b3log.solo.cache.UserCache,org.json.JSONObject,org.json.JSONObject
0,119,null,org.b3log.solo.cache.UserCache.getUser,org.b3log.solo.util.JSONs.clone,java.lang.String,org.json.JSONObject,org.b3log.solo.cache.UserCache,org.b3log.solo.util.JSONs,org.json.JSONObject,org.json.JSONObject
0,120,null,org.b3log.solo.processor.util.TopBars.getTopBarHTML,org.b3log.solo.service.UserQueryService.getCurrentUser,"javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse",javax.servlet.http.HttpServletRequest,org.b3log.solo.processor.util.TopBars,org.b3log.solo.service.UserQueryService,java.lang.String,org.json.JSONObject
0,121,null,org.b3log.solo.service.UserQueryService.getCurrentUser,org.b3log.solo.service.UserQueryService.getCurrentUser,javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletRequest,org.b3log.solo.service.UserQueryService,org.b3log.solo.service.UserQueryService,org.json.JSONObject,org.json.JSONObject
0,122,null,org.b3log.solo.service.UserQueryService.getCurrentUser,org.b3log.solo.service.UserQueryService.getCurrentUser,javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletRequest,org.b3log.solo.service.UserQueryService,org.b3log.solo.service.UserQueryService,org.json.JSONObject,org.json.JSONObject
0,123,null,org.b3log.solo.service.UserQueryService.getCurrentUser,org.b3log.solo.repository.impl.UserRepositoryImpl.getByEmail,javax.servlet.http.HttpServletRequest,java.lang.String,org.b3log.solo.service.UserQueryService,org.b3log.solo.repository.impl.UserRepositoryImpl,org.json.JSONObject,org.json.JSONObject
0,124,null,org.b3log.solo.repository.impl.UserRepositoryImpl.getByEmail,org.b3log.solo.repository.impl.UserRepositoryImpl.getByEmail,java.lang.String,java.lang.String,org.b3log.solo.repository.impl.UserRepositoryImpl,org.b3log.solo.repository.impl.UserRepositoryImpl,org.json.JSONObject,org.json.JSONObject
0,125,null,org.b3log.solo.repository.impl.UserRepositoryImpl.getByEmail,org.b3log.solo.repository.impl.UserRepositoryImpl.getByEmail,java.lang.String,java.lang.String,org.b3log.solo.repository.impl.UserRepositoryImpl,org.b3log.solo.repository.impl.UserRepositoryImpl,org.json.JSONObject,org.json.JSONObject
0,126,null,org.b3log.solo.repository.impl.UserRepositoryImpl.getByEmail,org.b3log.solo.cache.UserCache.getUserByEmail,java.lang.String,java.lang.String,org.b3log.solo.repository.impl.UserRepositoryImpl,org.b3log.solo.cache.UserCache,org.json.JSONObject,org.json.JSONObject
0,127,null,org.b3log.solo.cache.UserCache.getUserByEmail,org.b3log.solo.cache.UserCache.getUserByEmail,java.lang.String,java.lang.String,org.b3log.solo.cache.UserCache,org.b3log.solo.cache.UserCache,org.json.JSONObject,org.json.JSONObject
0,128,null,org.b3log.solo.cache.UserCache.getUserByEmail,org.b3log.solo.cache.UserCache.getUserByEmail,java.lang.String,java.lang.String,org.b3log.solo.cache.UserCache,org.b3log.solo.cache.UserCache,org.json.JSONObject,org.json.JSONObject
0,129,null,org.b3log.solo.cache.UserCache.getUserByEmail,org.b3log.solo.util.JSONs.clone,java.lang.String,org.json.JSONObject,org.b3log.solo.cache.UserCache,org.b3log.solo.util.JSONs,org.json.JSONObject,org.json.JSONObject
0,130,null,org.b3log.solo.processor.util.TopBars.getTopBarHTML,org.b3log.solo.service.StatisticQueryService.getOnlineVisitorCount,"javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse",,org.b3log.solo.processor.util.TopBars,org.b3log.solo.service.StatisticQueryService,java.lang.String,int
0,131,null,org.b3log.solo.processor.util.Filler.fillBlogHeader,org.b3log.solo.service.StatisticQueryService.getOnlineVisitorCount,"javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse,java.util.Map,org.json.JSONObject",,org.b3log.solo.processor.util.Filler,org.b3log.solo.service.StatisticQueryService,void,int
0,132,null,org.b3log.solo.processor.util.Filler.fillBlogHeader,org.b3log.solo.service.UserQueryService.getCurrentUser,"javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse,java.util.Map,org.json.JSONObject",javax.servlet.http.HttpServletRequest,org.b3log.solo.processor.util.Filler,org.b3log.solo.service.UserQueryService,void,org.json.JSONObject
0,133,null,org.b3log.solo.service.UserQueryService.getCurrentUser,org.b3log.solo.service.UserQueryService.getCurrentUser,javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletRequest,org.b3log.solo.service.UserQueryService,org.b3log.solo.service.UserQueryService,org.json.JSONObject,org.json.JSONObject
0,134,null,org.b3log.solo.service.UserQueryService.getCurrentUser,org.b3log.solo.service.UserQueryService.getCurrentUser,javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletRequest,org.b3log.solo.service.UserQueryService,org.b3log.solo.service.UserQueryService,org.json.JSONObject,org.json.JSONObject
0,135,null,org.b3log.solo.service.UserQueryService.getCurrentUser,org.b3log.solo.repository.impl.UserRepositoryImpl.getByEmail,javax.servlet.http.HttpServletRequest,java.lang.String,org.b3log.solo.service.UserQueryService,org.b3log.solo.repository.impl.UserRepositoryImpl,org.json.JSONObject,org.json.JSONObject
0,136,null,org.b3log.solo.repository.impl.UserRepositoryImpl.getByEmail,org.b3log.solo.repository.impl.UserRepositoryImpl.getByEmail,java.lang.String,java.lang.String,org.b3log.solo.repository.impl.UserRepositoryImpl,org.b3log.solo.repository.impl.UserRepositoryImpl,org.json.JSONObject,org.json.JSONObject
0,137,null,org.b3log.solo.repository.impl.UserRepositoryImpl.getByEmail,org.b3log.solo.repository.impl.UserRepositoryImpl.getByEmail,java.lang.String,java.lang.String,org.b3log.solo.repository.impl.UserRepositoryImpl,org.b3log.solo.repository.impl.UserRepositoryImpl,org.json.JSONObject,org.json.JSONObject
0,138,null,org.b3log.solo.repository.impl.UserRepositoryImpl.getByEmail,org.b3log.solo.cache.UserCache.getUserByEmail,java.lang.String,java.lang.String,org.b3log.solo.repository.impl.UserRepositoryImpl,org.b3log.solo.cache.UserCache,org.json.JSONObject,org.json.JSONObject
0,139,null,org.b3log.solo.cache.UserCache.getUserByEmail,org.b3log.solo.cache.UserCache.getUserByEmail,java.lang.String,java.lang.String,org.b3log.solo.cache.UserCache,org.b3log.solo.cache.UserCache,org.json.JSONObject,org.json.JSONObject
0,140,null,org.b3log.solo.cache.UserCache.getUserByEmail,org.b3log.solo.cache.UserCache.getUserByEmail,java.lang.String,java.lang.String,org.b3log.solo.cache.UserCache,org.b3log.solo.cache.UserCache,org.json.JSONObject,org.json.JSONObject
0,141,null,org.b3log.solo.cache.UserCache.getUserByEmail,org.b3log.solo.util.JSONs.clone,java.lang.String,org.json.JSONObject,org.b3log.solo.cache.UserCache,org.b3log.solo.util.JSONs,org.json.JSONObject,org.json.JSONObject
0,142,null,org.b3log.solo.processor.util.Filler.fillBlogHeader,org.b3log.solo.repository.impl.UserRepositoryImpl.get,"javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse,java.util.Map,org.json.JSONObject",org.b3log.latke.repository.Query,org.b3log.solo.processor.util.Filler,org.b3log.solo.repository.impl.UserRepositoryImpl,void,org.json.JSONObject
0,143,null,org.b3log.solo.repository.impl.UserRepositoryImpl.get,org.b3log.solo.repository.impl.UserRepositoryImpl.get,org.b3log.latke.repository.Query,org.b3log.latke.repository.Query,org.b3log.solo.repository.impl.UserRepositoryImpl,org.b3log.solo.repository.impl.UserRepositoryImpl,org.json.JSONObject,org.json.JSONObject
0,144,null,org.b3log.solo.processor.util.Filler.fillBlogHeader,org.b3log.solo.repository.impl.UserRepositoryImpl.getAdmin,"javax.servlet.http.HttpServletRequest,javax.servlet.http.HttpServletResponse,java.util.Map,org.json.JSONObject",,org.b3log.solo.processor.util.Filler,org.b3log.solo.repository.impl.UserRepositoryImpl,void,org.json.JSONObject
0,145,null,org.b3log.solo.repository.impl.UserRepositoryImpl.getAdmin,org.b3log.solo.repository.impl.UserRepositoryImpl.getAdmin,,,org.b3log.solo.repository.impl.UserRepositoryImpl,org.b3log.solo.repository.impl.UserRepositoryImpl,org.json.JSONObject,org.json.JSONObject
0,146,null,org.b3log.solo.repository.impl.UserRepositoryImpl.getAdmin,org.b3log.solo.repository.impl.UserRepositoryImpl.getAdmin,,,org.b3log.solo.repository.impl.UserRepositoryImpl,org.b3log.solo.repository.impl.UserRepositoryImpl,org.json.JSONObject,org.json.JSONObject
0,147,null,org.b3log.solo.repository.impl.UserRepositoryImpl.getAdmin,org.b3log.solo.cache.UserCache.getAdmin,,,org.b3log.solo.repository.impl.UserRepositoryImpl,org.b3log.solo.cache.UserCache,org.json.JSONObject,org.json.JSONObject
0,148,null,org.b3log.solo.cache.UserCache.getAdmin,org.b3log.solo.cache.UserCache.getAdmin,,,org.b3log.solo.cache.UserCache,org.b3log.solo.cache.UserCache,org.json.JSONObject,org.json.JSONObject
0,149,null,org.b3log.solo.cache.UserCache.getAdmin,org.b3log.solo.cache.UserCache.getAdmin,,,org.b3log.solo.cache.UserCache,org.b3log.solo.cache.UserCache,org.json.JSONObject,org.json.JSONObject
